1.00000E-11,54.3473
1.11082E-11,51.7315
1.23386E-11,49.2595
1.37059E-11,46.9218
1.52240E-11,44.7144
1.69111E-11,42.6286
1.87842E-11,40.661
2.08659E-11,38.8038
2.31770E-11,37.0538
2.57455E-11,35.4042
2.85971E-11,33.8519
3.17662E-11,32.3909
3.52847E-11,31.0184
3.91949E-11,29.7289
4.35362E-11,28.52
4.86996E-11,27.3142
5.44753E-11,26.1908
6.09360E-11,25.1458
6.81629E-11,24.1755
7.62470E-11,23.2759
8.58915E-11,22.3936
9.67511E-11,21.5834
1.08989E-10,20.8406
1.23636E-10,20.1238
1.40250E-10,19.474
1.60210E-10,18.856
1.83022E-10,18.3023
2.10545E-10,17.7838
2.43904E-10,17.3043
2.84542E-10,16.866
3.34293E-10,16.4703
3.98262E-10,16.1041
4.81192E-10,15.7725
5.89562E-10,15.4789
7.37698E-10,15.2166
9.49283E-10,14.9835
1.26513E-09,14.78
1.77075E-09,14.6045
2.63967E-09,14.4579
4.34063E-09,14.3367
8.44395E-09,14.2336
2.22005E-08,14.1242
2.52419E-08,14.109
2.53000E-08,14.1088
1.17317E-07,13.7889
2.20371E-07,13.5034
2.51706E-07,13.4712
3.31686E-07,13.5596
3.95177E-07,13.4918
6.31837E-07,13.1142
1.03898E-06,12.5942
1.06102E-06,12.5853
1.09942E-06,12.6299
1.13572E-06,12.7826
1.17115E-06,12.9553
1.19846E-06,13.005
1.23252E-06,12.9652
1.31772E-06,12.7726
1.51586E-06,12.514
1.88355E-06,12.1451
1.95706E-06,12.0122
1.99268E-06,11.9314
1.99777E-06,11.9295
2.01304E-06,11.9647
2.03187E-06,12.1052
2.05579E-06,12.3107
2.07157E-06,12.3639
2.07412E-06,12.3654
2.10465E-06,12.3085
2.16267E-06,12.1829
2.30346E-06,12.0286
2.68840E-06,11.7168
2.80205E-06,11.6018
2.93953E-06,11.5076
3.06857E-06,11.3755
3.07411E-06,11.3745
3.10423E-06,11.3988
3.13910E-06,11.508
3.17872E-06,11.6669
3.20884E-06,11.7187
3.21518E-06,11.7195
3.26273E-06,11.6594
3.44411E-06,11.2742
3.53057E-06,11.035
3.54018E-06,11.0223
3.55939E-06,11.0448
3.57284E-06,11.1202
3.58773E-06,11.2767
3.60569E-06,11.5546
3.62760E-06,11.924
3.64105E-06,12.0989
3.65257E-06,12.1936
3.66937E-06,12.2404
3.68887E-06,12.1979
3.75795E-06,11.8911
3.81365E-06,11.7262
3.90278E-06,11.5622
4.08134E-06,11.3596
4.47033E-06,11.0003
4.59736E-06,10.8297
4.65654E-06,10.7083
4.70150E-06,10.5701
