1.00000E-11,30922.8
1.10304E-11,29443
1.21669E-11,28034
1.34206E-11,26692.4
1.48034E-11,25415.1
1.63287E-11,24198.8
1.80111E-11,23040.7
1.98669E-11,21938.1
2.19139E-11,20888.2
2.41719E-11,19888.5
2.66625E-11,18936.7
2.94097E-11,18030.4
3.24400E-11,17167.4
3.57825E-11,16345.7
3.94694E-11,15563.4
4.35362E-11,14818.5
4.80221E-11,14109.2
5.29701E-11,13433.8
5.84280E-11,12790.8
6.44483E-11,12178.5
7.10888E-11,11595.4
7.84136E-11,11040.3
8.64931E-11,10511.7
9.54051E-11,10008.4
1.05235E-10,9529.22
1.16078E-10,9072.9
1.28039E-10,8638.41
1.41231E-10,8224.68
1.55784E-10,7830.74
1.71835E-10,7455.63
1.89540E-10,7098.45
2.09070E-10,6758.33
2.30612E-10,6434.48
2.54374E-10,6126.09
2.80584E-10,5832.44
3.09494E-10,5552.82
3.41383E-10,5286.55
3.76558E-10,5032.99
4.15358E-10,4791.54
4.58155E-10,4561.61
5.05362E-10,4342.66
5.57433E-10,4134.15
6.14869E-10,3935.58
6.78223E-10,3746.48
7.48105E-10,3566.4
8.25188E-10,3394.89
9.10213E-10,3231.56
1.00400E-09,3076
1.10745E-09,2927.85
1.22155E-09,2786.74
1.34742E-09,2652.35
1.48625E-09,2524.34
1.63939E-09,2402.42
1.80831E-09,2286.28
1.99463E-09,2175.67
2.20016E-09,2070.3
2.42685E-09,1969.94
2.67691E-09,1874.35
2.95273E-09,1783.31
3.25697E-09,1696.61
3.59256E-09,1614.04
3.96272E-09,1535.42
4.37103E-09,1460.53
4.82141E-09,1389.19
5.31819E-09,1321.2
5.86616E-09,1256.4
6.47059E-09,1194.67
7.13730E-09,1135.89
7.87271E-09,1079.92
8.68389E-09,1026.65
9.57865E-09,975.963
1.05656E-08,927.74
1.16543E-08,881.85
1.28551E-08,838.144
1.41796E-08,796.487
1.56406E-08,756.773
1.72522E-08,718.903
1.90298E-08,682.769
2.09906E-08,648.26
2.31534E-08,615.276
2.52419E-08,587.418
2.53000E-08,586.691
2.79068E-08,556.334
3.07823E-08,527.201
3.39540E-08,499.242
3.74525E-08,472.446
4.13115E-08,446.733
4.55681E-08,421.99
4.99137E-08,399.893
5.46710E-08,378.66
5.98846E-08,358.256
6.55923E-08,338.696
7.18474E-08,319.955
7.86952E-08,302.058
8.55961E-08,286.281
9.31022E-08,271.239
1.01266E-07,256.957
1.10147E-07,243.473
1.18972E-07,231.86
1.28499E-07,221.037
1.38795E-07,211.086
1.48866E-07,202.918
1.59667E-07,195.734
1.70053E-07,190.282
1.79855E-07,186.411
1.90221E-07,183.656
1.99786E-07,182.342
2.05883E-07,182.119
2.16235E-07,182.817
2.27097E-07,184.895
2.41880E-07,189.388
2.59431E-07,195.192
2.69701E-07,197.36
2.76700E-07,197.784
2.84562E-07,196.974
2.92648E-07,194.608
3.00964E-07,190.61
3.09516E-07,185.091
3.20556E-07,176.473
3.51109E-07,150.228
3.63633E-07,140.359
3.76585E-07,131.191
3.87286E-07,124.433
3.98291E-07,118.205
4.09608E-07,112.492
4.21247E-07,107.26
4.36273E-07,101.331
4.51813E-07,96.0186
4.67929E-07,91.2298
4.84596E-07,86.9096
5.01882E-07,82.9868
5.19759E-07,79.4228
5.42069E-07,75.5524
5.65337E-07,72.076
5.89604E-07,68.951
6.14912E-07,66.1469
6.41307E-07,63.641
6.68835E-07,61.425
6.97544E-07,59.4992
7.27486E-07,57.8702
7.58713E-07,56.5731
7.85776E-07,55.7818
8.13765E-07,55.3045
8.36561E-07,55.1968
8.60332E-07,55.3878
8.84779E-07,55.9605
9.03591E-07,56.7096
9.22758E-07,57.8046
9.42377E-07,59.3449
9.55672E-07,60.6788
9.69155E-07,62.3161
9.82828E-07,64.319
9.96694E-07,66.7637
1.01076E-06,69.7419
1.02143E-06,72.3866
1.03220E-06,75.4316
1.04312E-06,78.9335
1.05414E-06,82.9017
1.06901E-06,88.8857
1.09513E-06,100.099
1.10545E-06,103.97
1.11325E-06,106.26
1.11910E-06,107.458
1.12593E-06,108.147
1.12837E-06,108.181
1.13488E-06,107.671
1.14086E-06,106.385
1.14600E-06,104.639
1.15111E-06,102.323
1.15618E-06,99.4887
1.16295E-06,94.9732
1.16910E-06,90.2672
1.17525E-06,85.1481
1.19599E-06,66.9211
1.20443E-06,59.9031
1.21076E-06,55.006
1.21715E-06,50.4382
1.22356E-06,46.2531
1.22784E-06,43.691
1.23215E-06,41.293
1.23649E-06,39.0588
1.24083E-06,37.0004
1.24516E-06,35.1122
1.24933E-06,33.4552
1.25331E-06,32.006
1.25730E-06,30.6879
1.26128E-06,29.498
1.26672E-06,28.0767
1.27189E-06,26.9372
1.27706E-06,25.9968
1.28171E-06,25.3121
1.28636E-06,24.7686
1.29118E-06,24.3368
1.29704E-06,23.9598
1.30655E-06,23.5681
1.32047E-06,23.0963
1.33081E-06,22.6003
1.34115E-06,21.9485
1.36526E-06,20.2349
1.37905E-06,19.3685
1.39283E-06,18.6414
1.40661E-06,18.0408
1.42039E-06,17.5432
1.44107E-06,16.9435
